iteracao,acc_prequencial,acuracia
1,1.0,100.0
2,0.5,50.0
3,0.6666666666666666,66.66666666666667
4,0.5,50.0
5,0.6,60.0
6,0.6666666666666666,66.66666666666667
7,0.7142857142857143,71.42857142857143
8,0.75,75.0
9,0.7777777777777778,77.77777777777777
10,0.8,80.0
11,0.8181818181818182,81.81818181818181
12,0.8333333333333334,83.33333333333333
13,0.8461538461538461,84.61538461538461
14,0.8571428571428571,85.71428571428571
15,0.8666666666666666,86.66666666666667
16,0.8749999999999999,87.5
17,0.8823529411764705,88.23529411764706
18,0.8888888888888887,88.88888888888889
19,0.894736842105263,89.47368421052632
20,0.8999999999999999,90.0
21,0.9047619047619047,90.47619047619048
22,0.909090909090909,90.9090909090909
23,0.9130434782608694,91.30434782608695
24,0.9166666666666665,91.66666666666667
25,0.9199999999999998,92.0
26,0.9230769230769229,92.3076923076923
27,0.9259259259259257,92.5925925925926
28,0.9285714285714284,92.85714285714286
29,0.9310344827586206,93.10344827586206
30,0.9333333333333332,93.33333333333333
31,0.9354838709677419,93.54838709677419
32,0.9375,93.75
33,0.9393939393939394,93.93939393939394
34,0.9411764705882354,94.11764705882354
35,0.942857142857143,94.28571428571429
36,0.9444444444444445,94.44444444444444
37,0.945945945945946,94.5945945945946
38,0.9473684210526316,94.73684210526316
39,0.9487179487179488,94.87179487179488
40,0.9500000000000001,95.0
41,0.951219512195122,95.1219512195122
42,0.9523809523809524,95.23809523809524
43,0.9534883720930233,95.34883720930233
44,0.9545454545454546,95.45454545454545
45,0.9555555555555556,95.55555555555556
46,0.9565217391304348,95.65217391304348
47,0.9574468085106383,95.74468085106383
48,0.9583333333333334,95.83333333333333
49,0.9591836734693878,95.91836734693878
50,0.9600000000000001,96.0
51,0.9607843137254902,96.07843137254902
52,0.9615384615384616,96.15384615384616
53,0.9622641509433962,96.22641509433963
54,0.962962962962963,96.29629629629629
55,0.9636363636363637,96.36363636363636
56,0.9642857142857144,96.42857142857143
57,0.9649122807017545,96.49122807017544
58,0.9655172413793105,96.55172413793103
59,0.9661016949152544,96.61016949152543
60,0.9666666666666669,96.66666666666667
61,0.9508196721311478,95.08196721311475
62,0.9516129032258067,95.16129032258064
63,0.9523809523809527,95.23809523809524
64,0.9531250000000002,95.3125
65,0.953846153846154,95.38461538461539
66,0.9545454545454547,95.45454545454545
67,0.9552238805970151,95.5223880597015
68,0.9558823529411766,95.58823529411765
69,0.9565217391304349,95.65217391304348
70,0.9571428571428573,95.71428571428571
71,0.9577464788732396,95.77464788732394
72,0.9583333333333335,95.83333333333333
73,0.9589041095890413,95.89041095890411
74,0.9594594594594597,95.94594594594595
75,0.9600000000000002,96.0
76,0.9605263157894739,96.05263157894737
77,0.9610389610389612,96.1038961038961
78,0.9615384615384618,96.15384615384616
79,0.9620253164556964,96.20253164556962
80,0.9625000000000002,96.25
81,0.9629629629629632,96.29629629629629
82,0.9634146341463418,96.34146341463415
83,0.9638554216867473,96.3855421686747
84,0.9642857142857146,96.42857142857143
85,0.9647058823529415,96.47058823529412
86,0.9651162790697678,96.51162790697674
87,0.9655172413793107,96.55172413793103
88,0.9659090909090913,96.5909090909091
89,0.966292134831461,96.62921348314607
90,0.966666666666667,96.66666666666667
91,0.9670329670329674,96.7032967032967
92,0.9673913043478264,96.73913043478261
93,0.9677419354838712,96.7741935483871
94,0.968085106382979,96.80851063829788
95,0.9684210526315792,96.84210526315789
96,0.9687500000000002,96.875
97,0.9690721649484538,96.90721649484536
98,0.969387755102041,96.93877551020408
99,0.9696969696969698,96.96969696969697
100,0.9700000000000001,97.0
101,0.9702970297029704,97.02970297029702
102,0.9705882352941178,97.05882352941177
103,0.9708737864077671,97.0873786407767
104,0.9711538461538463,97.11538461538461
105,0.9714285714285715,97.14285714285714
106,0.9716981132075473,97.16981132075472
107,0.97196261682243,97.19626168224299
108,0.9722222222222223,97.22222222222223
109,0.9724770642201835,97.24770642201835
110,0.9727272727272728,97.27272727272727
111,0.972972972972973,97.29729729729729
112,0.9732142857142858,97.32142857142857
113,0.9734513274336284,97.34513274336283
114,0.9736842105263158,97.36842105263158
115,0.9739130434782609,97.3913043478261
116,0.9741379310344828,97.41379310344827
117,0.9743589743589743,97.43589743589743
118,0.9745762711864406,97.45762711864407
119,0.9747899159663865,97.47899159663865
120,0.975,97.5
121,0.9752066115702479,97.52066115702479
122,0.9754098360655737,97.54098360655738
123,0.975609756097561,97.5609756097561
124,0.9758064516129032,97.58064516129032
125,0.976,97.6
126,0.9761904761904762,97.61904761904762
127,0.9763779527559054,97.63779527559055
128,0.9765624999999999,97.65625
129,0.9767441860465115,97.67441860465117
130,0.9769230769230768,97.6923076923077
131,0.9770992366412212,97.70992366412214
132,0.9772727272727271,97.72727272727273
133,0.9774436090225562,97.74436090225564
134,0.9776119402985073,97.76119402985074
135,0.9777777777777776,97.77777777777777
136,0.9779411764705881,97.79411764705883
137,0.9781021897810217,97.81021897810218
138,0.9782608695652172,97.82608695652173
139,0.9784172661870502,97.84172661870504
140,0.9785714285714284,97.85714285714286
141,0.978723404255319,97.87234042553192
142,0.9788732394366195,97.88732394366197
143,0.9790209790209788,97.9020979020979
144,0.9791666666666665,97.91666666666667
145,0.979310344827586,97.93103448275862
146,0.9794520547945204,97.94520547945206
147,0.9795918367346936,97.95918367346938
148,0.9797297297297295,97.97297297297297
149,0.9798657718120803,97.98657718120805
150,0.9799999999999998,98.0
151,0.9801324503311256,98.01324503311258
152,0.9802631578947366,98.02631578947368
153,0.9803921568627448,98.03921568627452
