iteracao,acc_prequencial,acuracia
1,1.0,100.0
2,1.0,100.0
3,1.0,100.0
4,1.0,100.0
5,0.8,80.0
6,0.6666666666666667,66.66666666666667
7,0.7142857142857143,71.42857142857143
8,0.75,75.0
9,0.7777777777777778,77.77777777777777
10,0.8,80.0
11,0.7272727272727273,72.72727272727273
12,0.75,75.0
13,0.7692307692307693,76.92307692307692
14,0.7142857142857143,71.42857142857143
15,0.7333333333333334,73.33333333333333
16,0.75,75.0
17,0.7647058823529411,76.47058823529412
18,0.7777777777777777,77.77777777777777
19,0.7894736842105262,78.94736842105263
20,0.7999999999999999,80.0
21,0.8095238095238094,80.95238095238095
22,0.8181818181818181,81.81818181818181
23,0.826086956521739,82.6086956521739
24,0.8333333333333333,83.33333333333333
25,0.84,84.0
26,0.8461538461538461,84.61538461538461
27,0.8148148148148148,81.48148148148148
28,0.8214285714285714,82.14285714285714
29,0.8275862068965517,82.75862068965517
30,0.8,80.0
31,0.8064516129032259,80.64516129032258
32,0.8125000000000001,81.25
33,0.8181818181818183,81.81818181818181
34,0.8235294117647061,82.3529411764706
35,0.8285714285714287,82.85714285714286
36,0.8333333333333335,83.33333333333333
37,0.8378378378378379,83.78378378378379
38,0.8421052631578948,84.21052631578948
39,0.8461538461538463,84.61538461538461
40,0.8500000000000001,85.0
41,0.853658536585366,85.36585365853658
42,0.8571428571428572,85.71428571428571
43,0.8604651162790699,86.04651162790698
44,0.8636363636363638,86.36363636363636
45,0.8666666666666668,86.66666666666667
46,0.8695652173913044,86.95652173913044
47,0.8723404255319149,87.23404255319149
48,0.875,87.5
49,0.8775510204081632,87.75510204081633
50,0.88,88.0
51,0.8823529411764706,88.23529411764706
52,0.8653846153846153,86.53846153846153
53,0.8490566037735848,84.90566037735849
54,0.8333333333333333,83.33333333333333
55,0.8363636363636363,83.63636363636364
56,0.8392857142857142,83.92857142857143
57,0.8421052631578947,84.21052631578948
58,0.8448275862068965,84.48275862068965
59,0.847457627118644,84.7457627118644
60,0.85,85.0
61,0.8524590163934426,85.24590163934427
62,0.8548387096774193,85.48387096774194
63,0.8571428571428571,85.71428571428571
64,0.859375,85.9375
65,0.8615384615384616,86.15384615384616
66,0.8636363636363636,86.36363636363636
67,0.8656716417910448,86.56716417910448
68,0.8676470588235294,86.76470588235294
69,0.8695652173913043,86.95652173913044
70,0.8714285714285714,87.14285714285714
71,0.8732394366197184,87.32394366197182
72,0.8611111111111112,86.11111111111111
73,0.8493150684931507,84.93150684931507
74,0.8513513513513514,85.13513513513513
75,0.8533333333333334,85.33333333333333
76,0.855263157894737,85.52631578947368
77,0.8571428571428572,85.71428571428571
78,0.858974358974359,85.8974358974359
79,0.8607594936708861,86.07594936708861
80,0.8625,86.25
81,0.8641975308641976,86.41975308641975
82,0.8658536585365855,86.58536585365853
83,0.8674698795180724,86.74698795180723
84,0.8690476190476192,86.9047619047619
85,0.8705882352941178,87.05882352941177
86,0.8720930232558141,87.20930232558139
87,0.8735632183908048,87.35632183908046
88,0.8750000000000001,87.5
89,0.8764044943820226,87.64044943820225
90,0.8777777777777779,87.77777777777777
91,0.8791208791208792,87.91208791208791
92,0.8804347826086958,88.04347826086956
93,0.881720430107527,88.17204301075269
94,0.8829787234042554,88.29787234042553
95,0.8842105263157896,88.42105263157895
96,0.8854166666666667,88.54166666666667
97,0.88659793814433,88.65979381443299
98,0.8877551020408164,88.77551020408163
99,0.888888888888889,88.88888888888889
100,0.89,89.0
101,0.8910891089108911,89.10891089108911
102,0.8921568627450981,89.2156862745098
103,0.8932038834951457,89.32038834951456
104,0.8942307692307693,89.42307692307692
105,0.8952380952380953,89.52380952380952
106,0.8962264150943396,89.62264150943396
107,0.897196261682243,89.7196261682243
108,0.8981481481481481,89.81481481481481
109,0.8990825688073394,89.90825688073394
110,0.8999999999999999,90.0
111,0.9009009009009008,90.09009009009009
112,0.9017857142857142,90.17857142857143
113,0.9026548672566371,90.26548672566372
114,0.9035087719298245,90.35087719298245
115,0.9043478260869564,90.43478260869566
116,0.9051724137931033,90.51724137931035
117,0.9059829059829059,90.5982905982906
118,0.9067796610169491,90.67796610169492
119,0.9075630252100839,90.75630252100841
120,0.9083333333333332,90.83333333333333
121,0.909090909090909,90.9090909090909
122,0.9098360655737704,90.98360655737704
123,0.9105691056910568,91.0569105691057
124,0.911290322580645,91.12903225806451
125,0.9119999999999998,91.2
126,0.9126984126984126,91.26984126984127
127,0.9133858267716534,91.33858267716535
128,0.9140624999999998,91.40625
129,0.9147286821705424,91.47286821705427
130,0.9153846153846151,91.53846153846153
131,0.9160305343511448,91.6030534351145
132,0.9166666666666664,91.66666666666667
133,0.9172932330827065,91.72932330827068
134,0.9179104477611938,91.7910447761194
135,0.9185185185185183,91.85185185185185
136,0.9191176470588233,91.91176470588235
137,0.9197080291970801,91.97080291970804
138,0.9202898550724635,92.02898550724638
139,0.9208633093525177,92.0863309352518
140,0.9214285714285712,92.14285714285714
141,0.9219858156028367,92.19858156028369
142,0.9225352112676054,92.25352112676056
143,0.9230769230769228,92.3076923076923
144,0.9236111111111108,92.36111111111111
145,0.9241379310344825,92.41379310344827
146,0.924657534246575,92.46575342465754
147,0.9251700680272106,92.51700680272108
148,0.9256756756756753,92.56756756756756
149,0.926174496644295,92.61744966442953
150,0.9266666666666663,92.66666666666667
151,0.9271523178807943,92.71523178807946
152,0.927631578947368,92.76315789473684
153,0.9281045751633983,92.81045751633987
154,0.9285714285714282,92.85714285714286
155,0.9290322580645157,92.90322580645162
156,0.9294871794871791,92.94871794871794
157,0.9299363057324836,92.99363057324841
158,0.9303797468354427,93.0379746835443
159,0.9308176100628928,93.08176100628931
160,0.9312499999999997,93.125
161,0.93167701863354,93.16770186335404
162,0.9320987654320985,93.20987654320987
163,0.9325153374233126,93.25153374233129
164,0.9329268292682924,93.29268292682927
165,0.933333333333333,93.33333333333333
166,0.9337349397590359,93.37349397590361
167,0.9281437125748501,92.81437125748504
168,0.9285714285714284,92.85714285714286
169,0.9289940828402365,92.89940828402366
170,0.9294117647058822,92.94117647058823
171,0.9298245614035086,92.98245614035088
172,0.9302325581395346,93.02325581395348
173,0.9306358381502888,93.0635838150289
174,0.9310344827586206,93.10344827586206
175,0.9314285714285713,93.14285714285714
176,0.9318181818181817,93.18181818181819
177,0.926553672316384,92.65536723163842
178,0.9269662921348313,92.69662921348315
179,0.9273743016759775,92.73743016759776
180,0.922222222222222,92.22222222222223
181,0.9171270718232043,91.71270718232044
182,0.912087912087912,91.20879120879121
183,0.9071038251366119,90.7103825136612
184,0.9021739130434782,90.21739130434783
185,0.8972972972972972,89.72972972972973
186,0.8924731182795699,89.24731182795699
187,0.8877005347593583,88.77005347593582
188,0.8829787234042553,88.29787234042553
189,0.8783068783068783,87.83068783068784
190,0.8736842105263157,87.36842105263158
191,0.8743455497382199,87.43455497382199
192,0.875,87.5
193,0.8704663212435233,87.04663212435233
194,0.865979381443299,86.5979381443299
195,0.8615384615384616,86.15384615384616
196,0.8571428571428572,85.71428571428571
197,0.852791878172589,85.27918781725889
198,0.8484848484848486,84.84848484848484
199,0.849246231155779,84.92462311557789
200,0.8500000000000001,85.0
201,0.8507462686567165,85.07462686567165
202,0.8465346534653466,84.65346534653466
203,0.8423645320197045,84.23645320197045
204,0.8431372549019609,84.31372549019608
205,0.8439024390243903,84.39024390243902
206,0.8446601941747574,84.46601941747574
207,0.8454106280193238,84.54106280193237
208,0.8461538461538463,84.61538461538461
