iteracao,acc_prequencial,acuracia
463,0.9632829373650112,96.32829373650108
464,0.9633620689655177,96.33620689655173
465,0.9634408602150542,96.34408602150538
466,0.9635193133047214,96.3519313304721
467,0.9635974304068526,96.35974304068523
468,0.963675213675214,96.36752136752136
469,0.9637526652452029,96.37526652452026
470,0.9638297872340429,96.38297872340425
471,0.963906581740977,96.39065817409767
472,0.963983050847458,96.39830508474576
473,0.9640591966173365,96.40591966173362
474,0.9641350210970467,96.41350210970464
475,0.9642105263157899,96.42105263157895
476,0.9642857142857146,96.42857142857143
477,0.9643605870020968,96.43605870020964
478,0.964435146443515,96.44351464435147
479,0.9645093945720254,96.45093945720251
480,0.9645833333333337,96.45833333333333
481,0.964656964656965,96.46569646569647
482,0.9647302904564319,96.47302904564316
483,0.9648033126293999,96.48033126293996
484,0.9648760330578515,96.48760330578513
485,0.9649484536082477,96.49484536082474
486,0.9650205761316875,96.50205761316873
487,0.9630390143737169,96.30390143737166
488,0.9631147540983609,96.31147540983606
489,0.96319018404908,96.31901840490798
490,0.9632653061224492,96.3265306122449
491,0.9633401221995929,96.33401221995926
492,0.9634146341463417,96.34146341463415
493,0.9634888438133876,96.34888438133875
494,0.9635627530364375,96.35627530364373
495,0.9636363636363638,96.36363636363636
496,0.9637096774193551,96.37096774193549
497,0.9637826961770626,96.37826961770624
498,0.9638554216867472,96.3855421686747
499,0.963927855711423,96.39278557114228
500,0.9640000000000002,96.4
501,0.9640718562874253,96.40718562874251
502,0.9641434262948209,96.41434262948208
503,0.9642147117296224,96.42147117296223
504,0.9642857142857144,96.42857142857143
505,0.9643564356435644,96.43564356435644
506,0.9644268774703558,96.44268774703558
507,0.9644970414201184,96.44970414201184
508,0.9645669291338583,96.45669291338582
509,0.9646365422396858,96.46365422396856
510,0.9647058823529413,96.47058823529412
511,0.964774951076321,96.4774951076321
512,0.9648437500000001,96.484375
513,0.9649122807017545,96.49122807017544
514,0.9649805447470818,96.49805447470817
515,0.9650485436893205,96.50485436893204
516,0.9651162790697675,96.51162790697674
517,0.965183752417795,96.5183752417795
518,0.9652509652509652,96.52509652509653
519,0.9653179190751444,96.53179190751445
520,0.9653846153846153,96.53846153846153
521,0.965451055662188,96.54510556621881
522,0.9655172413793103,96.55172413793103
523,0.9655831739961759,96.5583173996176
524,0.9656488549618321,96.56488549618321
525,0.9657142857142857,96.57142857142857
526,0.9657794676806084,96.57794676806084
527,0.9658444022770399,96.58444022770398
528,0.965909090909091,96.5909090909091
529,0.9659735349716447,96.59735349716446
530,0.9660377358490567,96.60377358490567
531,0.9661016949152543,96.61016949152543
532,0.9661654135338347,96.61654135338345
533,0.9662288930581614,96.62288930581613
534,0.9662921348314607,96.62921348314607
535,0.9663551401869159,96.6355140186916
536,0.9664179104477613,96.64179104477611
537,0.9664804469273743,96.64804469273743
538,0.966542750929368,96.6542750929368
539,0.9666048237476809,96.6604823747681
540,0.9666666666666667,96.66666666666667
541,0.966728280961183,96.6728280961183
542,0.966789667896679,96.6789667896679
543,0.9668508287292817,96.68508287292818
544,0.9669117647058824,96.69117647058823
545,0.9669724770642202,96.69724770642202
546,0.967032967032967,96.7032967032967
547,0.9670932358318098,96.70932358318099
548,0.9671532846715328,96.71532846715328
549,0.9672131147540983,96.72131147540983
550,0.9672727272727273,96.72727272727273
551,0.9673321234119783,96.73321234119783
552,0.9673913043478262,96.73913043478261
553,0.9674502712477396,96.74502712477396
554,0.9675090252707581,96.75090252707581
555,0.9675675675675676,96.75675675675676
556,0.9676258992805755,96.76258992805755
557,0.9676840215439856,96.76840215439856
558,0.9677419354838709,96.7741935483871
559,0.9677996422182468,96.77996422182468
560,0.9678571428571427,96.78571428571429
561,0.9679144385026737,96.79144385026738
562,0.9679715302491102,96.79715302491103
563,0.9680284191829484,96.80284191829485
564,0.9680851063829786,96.80851063829788
565,0.9681415929203538,96.8141592920354
566,0.9681978798586571,96.81978798586573
567,0.9682539682539681,96.82539682539682
568,0.9683098591549295,96.83098591549296
569,0.9683655536028118,96.8365553602812
570,0.9684210526315788,96.84210526315789
571,0.9684763572679509,96.84763572679509
572,0.9685314685314684,96.85314685314685
573,0.9685863874345548,96.8586387434555
574,0.9686411149825782,96.86411149825784
575,0.9686956521739128,96.8695652173913
576,0.9687499999999998,96.875
577,0.9688041594454071,96.88041594454073
578,0.9688581314878891,96.88581314878893
579,0.9689119170984455,96.89119170984456
580,0.9689655172413792,96.89655172413794
581,0.9690189328743545,96.90189328743546
582,0.9690721649484535,96.90721649484536
